alpha,run,eps,min_samples,mi_A,mi_B,mi_C,mi_D,polarization_mean
0.28,7,10.0,3,0.10998583657266296,0.004584424327884224,0.6475069127894488,0.6629435760007716,0.28689191604000225
0.28,8,10.0,3,0.10370931182422409,0.0,0.6841143083026738,0.6841143083026738,0.576286583164315
0.28,9,10.0,3,0.10370931182422409,0.0,0.6841143083026738,0.6841143083026738,0.576286583164315
0.29,0,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,1,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,2,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,3,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,4,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,5,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,6,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,7,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,8,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.29,9,10.0,3,0.06062670949860026,0.0,0.6941434695289088,0.6941434695289088,0.5877869281034139
0.3,0,10.0,3,0.07182196988588324,0.0,0.6469473621466583,0.6469473621466583,0.5915574278371544
0.3,1,10.0,3,0.07182196988588324,0.0,0.6469473621466583,0.6469473621466583,0.5915574278371544
0.3,2,10.0,3,0.07182196988588324,0.0,0.6469473621466583,0.6469473621466583,0.5915574278371544
0.3,3,10.0,3,0.07182196988588324,0.0,0.6469473621466583,0.6469473621466583,0.5915574278371544
0.3,4,10.0,3,0.07687065711722786,0.04021496466610366,0.7019206584669152,0.7316110017499431,0.6472205650749296
0.3,5,10.0,3,0.07687065711722786,0.04021496466610366,0.7019206584669152,0.7316110017499431,0.6472205650749296
0.3,6,10.0,3,0.07687065711722786,0.04021496466610366,0.7019206584669152,0.7316110017499431,0.6472205650749296
0.3,7,10.0,3,0.07687065711722786,0.04021496466610366,0.7019206584669152,0.7316110017499431,0.6472205650749296
0.3,8,10.0,3,0.07687065711722786,0.04021496466610366,0.7019206584669152,0.7316110017499431,0.6472205650749296
0.3,9,10.0,3,0.07687065711722786,0.04021496466610366,0.7019206584669152,0.7316110017499431,0.6472205650749296
0.0,0,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,1,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,2,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,3,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,4,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,5,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,6,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,7,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,8,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.0,9,10.0,5,0.0,0.0,1.3885527184008446,1.3885527184008446,0.0465498786357068
0.01,0,10.0,5,0.04176275365753721,0.0,1.4877207789054623,1.4877207789054623,0.12305848099777067
0.01,1,10.0,5,0.04176275365753721,0.0,1.4877207789054623,1.4877207789054623,0.12305848099777067
0.01,2,10.0,5,0.04176275365753721,0.0,1.4877207789054623,1.4877207789054623,0.12305848099777067
0.01,3,10.0,5,0.04176275365753721,0.0,1.4877207789054623,1.4877207789054623,0.12305848099777067
0.01,4,10.0,5,0.04176275365753721,0.0,1.4877207789054623,1.4877207789054623,0.12305848099777067
0.01,5,10.0,5,0.04176275365753721,0.0,1.4877207789054623,1.4877207789054623,0.12305848099777067
0.01,6,10.0,5,0.11800840123312005,0.0,1.2468184721073372,1.2468184721073372,0.12351523796897239
0.01,7,10.0,5,0.11800840123312005,0.0,1.2468184721073372,1.2468184721073372,0.12351523796897239
0.01,8,10.0,5,0.11800840123312005,0.0,1.2468184721073372,1.2468184721073372,0.12351523796897239
0.01,9,10.0,5,0.11800840123312005,0.0,1.2468184721073372,1.2468184721073372,0.12351523796897239
0.02,0,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,1,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,2,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,3,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,4,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,5,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,6,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,7,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,8,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.02,9,10.0,5,0.018627755123338564,0.0,1.327148222689763,1.327148222689763,0.21936174802331862
0.03,0,10.0,5,0.0653864879253146,0.0,1.1083202131455134,1.1083202131455134,0.25532435766961303
0.03,1,10.0,5,0.0653864879253146,0.0,1.1083202131455134,1.1083202131455134,0.25532435766961303
0.03,2,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.03,3,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.03,4,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.03,5,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.03,6,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.03,7,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.03,8,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.03,9,10.0,5,0.11587782276785227,0.017098713747144098,1.2994773450716013,1.311077670696596,0.43906448491399414
0.04,0,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,1,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,2,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,3,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,4,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,5,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,6,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,7,10.0,5,0.07721648431060057,0.008498901506743367,1.009070135592925,1.0467408641426943,0.46537563485633937
0.04,8,10.0,5,0.01264431509284212,0.0,0.912974763463695,0.912974763463695,0.10757366172296895
0.04,9,10.0,5,0.01264431509284212,0.0,0.912974763463695,0.912974763463695,0.10757366172296895
0.05,0,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,1,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,2,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,3,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,4,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,5,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,6,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,7,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,8,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.05,9,10.0,5,0.015413872189931302,0.0,0.9468003958969493,0.9468003958969493,0.11647009836416619
0.06,0,10.0,5,0.05338014836752566,0.0,0.7207969978576991,0.7207969978576991,0.12984513098225378
0.06,1,10.0,5,0.05338014836752566,0.0,0.7207969978576991,0.7207969978576991,0.12984513098225378
0.06,2,10.0,5,0.05338014836752566,0.0,0.7207969978576991,0.7207969978576991,0.12984513098225378
0.06,3,10.0,5,0.05338014836752566,0.0,0.7207969978576991,0.7207969978576991,0.12984513098225378
0.06,4,10.0,5,0.10158912340822752,0.0,1.2584958326922426,1.2584958326922426,0.07830484309641367
0.06,5,10.0,5,0.10158912340822752,0.0,1.2584958326922426,1.2584958326922426,0.07830484309641367
0.06,6,10.0,5,0.10158912340822752,0.0,1.2584958326922426,1.2584958326922426,0.07830484309641367
0.06,7,10.0,5,0.10158912340822752,0.0,1.2584958326922426,1.2584958326922426,0.07830484309641367
0.06,8,10.0,5,0.10158912340822752,0.0,1.2584958326922426,1.2584958326922426,0.07830484309641367
0.06,9,10.0,5,0.10158912340822752,0.0,1.2584958326922426,1.2584958326922426,0.07830484309641367
0.07,0,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,1,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,2,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,3,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,4,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,5,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,6,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,7,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,8,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.07,9,10.0,5,0.03442888551079309,0.0,0.9364852795673646,0.9364852795673646,0.09251908092176192
0.08,0,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,1,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,2,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,3,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,4,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,5,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,6,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,7,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,8,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.08,9,10.0,5,0.13970616682729248,0.1201144387264373,0.8722059855287065,0.955980797990493,0.3670376814906417
0.09,0,10.0,5,0.042964887263091875,0.042964887263091875,0.873852643371618,0.9460802117014745,0.3902785961802144
0.09,1,10.0,5,0.042964887263091875,0.042964887263091875,0.873852643371618,0.9460802117014745,0.3902785961802144
0.09,2,10.0,5,0.042964887263091875,0.042964887263091875,0.873852643371618,0.9460802117014745,0.3902785961802144
0.09,3,10.0,5,0.042964887263091875,0.042964887263091875,0.873852643371618,0.9460802117014745,0.3902785961802144
0.09,4,10.0,5,0.042964887263091875,0.042964887263091875,0.873852643371618,0.9460802117014745,0.3902785961802144
0.09,5,10.0,5,0.042964887263091875,0.042964887263091875,0.873852643371618,0.9460802117014745,0.3902785961802144
0.09,6,10.0,5,0.16849626132527565,0.0,0.8285110913097864,0.8285110913097864,0.2088829931615652
0.09,7,10.0,5,0.16849626132527565,0.0,0.8285110913097864,0.8285110913097864,0.2088829931615652
0.09,8,10.0,5,0.16849626132527565,0.0,0.8285110913097864,0.8285110913097864,0.2088829931615652
0.09,9,10.0,5,0.16849626132527565,0.0,0.8285110913097864,0.8285110913097864,0.2088829931615652
0.1,0,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,1,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,2,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,3,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,4,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,5,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,6,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,7,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,8,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.1,9,10.0,5,0.0979889137747458,0.0,0.7044524106511367,0.7044524106511367,0.22419041065910755
0.11,0,10.0,5,0.1557663946051967,0.0,0.8498879138078802,0.8498879138078802,0.22008722217845814
0.11,1,10.0,5,0.1557663946051967,0.0,0.8498879138078802,0.8498879138078802,0.22008722217845814
0.11,2,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.11,3,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.11,4,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.11,5,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.11,6,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.11,7,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.11,8,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.11,9,10.0,5,0.19168265006783108,0.19061296543046755,0.8712948340850832,1.0217088590541759,0.3993229760356021
0.12,0,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,1,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,2,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,3,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,4,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,5,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,6,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,7,10.0,5,0.1653701253554706,0.1653701253554706,0.7568390839716899,0.8972860261397065,0.406854241363229
0.12,8,10.0,5,0.1064285169596886,0.07491211228215258,0.802198897172987,0.9396242375833996,0.3745441825288708
0.12,9,10.0,5,0.1064285169596886,0.07491211228215258,0.802198897172987,0.9396242375833996,0.3745441825288708
0.13,0,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,1,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,2,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,3,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,4,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,5,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,6,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,7,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,8,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.13,9,10.0,5,0.1537813872970672,0.12370395885205909,0.7532482306537647,0.8259010750288835,0.39688734988402213
0.14,0,10.0,5,0.14265133381414777,0.12435762092529119,0.7517993964493717,0.834496359641655,0.39967993029023097
0.14,1,10.0,5,0.14265133381414777,0.12435762092529119,0.7517993964493717,0.834496359641655,0.39967993029023097
0.14,2,10.0,5,0.14265133381414777,0.12435762092529119,0.7517993964493717,0.834496359641655,0.39967993029023097
0.14,3,10.0,5,0.14265133381414777,0.12435762092529119,0.7517993964493717,0.834496359641655,0.39967993029023097
0.14,4,10.0,5,0.08974041879163805,0.06527064832407813,0.9113062347913254,0.9640109063491414,0.3674918648266686
0.14,5,10.0,5,0.08974041879163805,0.06527064832407813,0.9113062347913254,0.9640109063491414,0.3674918648266686
0.14,6,10.0,5,0.08974041879163805,0.06527064832407813,0.9113062347913254,0.9640109063491414,0.3674918648266686
0.14,7,10.0,5,0.08974041879163805,0.06527064832407813,0.9113062347913254,0.9640109063491414,0.3674918648266686
0.14,8,10.0,5,0.08974041879163805,0.06527064832407813,0.9113062347913254,0.9640109063491414,0.3674918648266686
0.14,9,10.0,5,0.08974041879163805,0.06527064832407813,0.9113062347913254,0.9640109063491414,0.3674918648266686
0.15,0,10.0,5,0.0823366623276247,0.07496394322180318,0.9776034436521573,1.0393471593114507,0.37374180565533177
0.15,1,10.0,5,0.0823366623276247,0.07496394322180318,0.9776034436521573,1.0393471593114507,0.37374180565533177
0.15,2,10.0,5,0.0823366623276247,0.07496394322180318,0.9776034436521573,1.0393471593114507,0.37374180565533177
0.15,3,10.0,5,0.0823366623276247,0.07496394322180318,0.9776034436521573,1.0393471593114507,0.37374180565533177
0.15,4,10.0,5,0.0823366623276247,0.07496394322180318,0.9776034436521573,1.0393471593114507,0.37374180565533177
0.15,5,10.0,5,0.0823366623276247,0.07496394322180318,0.9776034436521573,1.0393471593114507,0.37374180565533177
0.15,6,10.0,5,0.0823366623276247,0.07496394322180318,0.9776034436521573,1.0393471593114507,0.37374180565533177
